Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
back-roller-free-ql21-40l-rustblack-single-bag,Back-Roller Free QL2.1 40L - rust/black - single bag,,ORTLIEB,Accessories > Bags,Accessories > Bags,"bag, imported-2025-08-07, imported-ecom, ORTLIEB, pannier, storage, Velotaschen, Zubehör",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,85.90,,true,true,'2100000135590,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/back-roller-pro-classic-f5352-front.jpg?v=1754584112,1,Back-Roller Free QL2.1 40L - rust/black - single bag,false,Back-Roller Free QL2.1 40L - rust/black - single bag,,,,,,new,FALSE,ORTLIEB,,,,,,,,,,g,,54.00,active
paracatena-catena-a08-4244-denti-gen3-nero,Paracatena Catena A08 42/44 denti Gen3 nero,,Bosch,Parts > Gears and Transmission,Parts > Gears and Transmission,"accessory, Bosch, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,34.75665,0.0,shopify,deny,manual,31.00,,true,true,'4026455131317,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/34-75665.jpg?v=1754584111,1,Paracatena Catena A08 42/44 denti Gen3 nero,false,Paracatena Catena A08 42/44 denti Gen3 nero,,,,,,new,FALSE,Bosch,,,,,,,,,,g,,23.50,active
cold-weather-liner-boa,Cold Weather Liner Boa,,BERN,Accessories > Helmets > Urban,Accessories > Helmets > Urban,"BERN, Helme, helmet, imported-2025-08-07, imported-ecom, protection, safety, Zubehör",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,64.90,,true,true,'843990089781,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/plmz17.jpg?v=1754584110,1,Cold Weather Liner Boa,false,Cold Weather Liner Boa,,,,,,new,FALSE,BERN,,,,,,,,,,g,,33.90,active
dry-lube-c3-ceramic-50-ml,Dry Lube - C3 Ceramic 50 ml,,Muc-Off,Parts > Bike Care,Parts > Bike Care,"bicycle, bike, imported-2025-08-07, imported-ecom, Muc-Off, Teile, traditional, Velopflege",true,Title,Default Title,,,,,,,,492-039-6871,0.0,shopify,deny,manual,19.90,,true,true,'5037835871005,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/1214162-2021-01-20-17-13-00-1080p.jpg?v=1754584110,1,Dry Lube - C3 Ceramic 50 ml,false,Dry Lube - C3 Ceramic 50 ml,,,,,492-039-6871,new,FALSE,Muc-Off,,,,,,,,,,g,,8.80,active
discbelag-hayes-sole-hydmx234-gx2mec-cannondale-helix6-crossmb700t,"Discbelag Hayes Sole hyd:MX2/3/4/ GX2/mec, Cannondale Helix6, CrossMB700T",,Cannondale,Parts > Brakes,Parts > Brakes,"accessory, Bremsen, Cannondale, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,19.90,,true,true,'8716683031249,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/h7883v.jpg?v=1754584109,1,"Discbelag Hayes Sole hyd:MX2/3/4/ GX2/mec, Cannondale Helix6, CrossMB700T",false,"Discbelag Hayes Sole hyd:MX2/3/4/ GX2/mec, Cannondale Helix6, CrossMB700T",,,,,,new,FALSE,Cannondale,,,,,,,,,,g,,9.70,active
gioma-bikestand-new-giosy-cavalletto-per-parcheggio-bici,"GIOMA Bikestand - NEW GIOSY, cavalletto per parcheggio bici",,GIOMA,Accessories > Stands,Accessories > Stands,"GIOMA, imported-2025-08-07, imported-ecom, kickstand, parking, stand, Ständer, Zubehör",false,Title,Default Title,,,,,,,,GP3040020,3000.0,shopify,deny,manual,49.90,65.00,true,true,'793597039521,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/cavalletto-gioma-1030x765.jpg?v=1754584108,1,"GIOMA Bikestand - NEW GIOSY, cavalletto per parcheggio bici",false,"GIOMA Bikestand - NEW GIOSY, cavalletto per parcheggio bici",,,,,GP 304-00,new,FALSE,GIOMA,,,,,,,,,,g,,22.30,draft
camera-daria-continental-auto-schrader,Camera d'aria Continental Auto Schrader,,CONTINENTAL,Parts > Wheels,Parts > Wheels,"accessory, CONTINENTAL, imported-2025-08-07, imported-ecom, Räder, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,9.90,,true,true,'4019238556223,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/av-conti_b076ee8e-5381-4221-bae8-acd651a145ce.jpg?v=1754584108,1,Camera d'aria Continental Auto Schrader,false,Camera d'aria Continental Auto Schrader,,,,,,new,FALSE,CONTINENTAL,,,,,,,,,,g,,3.65,active
camera-daria-continental-schrader,Camera d'aria Continental schrader,,CONTINENTAL,Parts > Wheels,Parts > Wheels,"accessory, CONTINENTAL, imported-2025-08-07, imported-ecom, Räder, Teile",true,Title,Default Title,,,,,,,,24.59784,0.0,shopify,deny,manual,9.90,,true,true,'4019238556360,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/av-conti.jpg?v=1754584107,1,Camera d'aria Continental schrader,false,Camera d'aria Continental schrader,,,,,,new,FALSE,CONTINENTAL,,,,,,,,,,g,,3.65,active
utility-pannier-bag,Utility Pannier Bag,,Benno,Accessories > Bags,Accessories > Bags,"bag, Benno, imported-2025-08-07, imported-ecom, pannier, storage, Velotaschen, Zubehör",true,Title,Default Title,,,,,,,,A6014,0.0,shopify,deny,manual,119.90,149.90,true,true,'810076250335,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/schermata-2022-10-04-alle-172055.png?v=1754584106,1,Utility Pannier Bag,false,Utility Pannier Bag,,,,,,new,FALSE,Benno,,,,,,,,,,g,,,active
benno-quick-release-seat-clamp-y20y21,Benno Quick Release Seat Clamp Y20/Y21,,Benno,Parts > Seatpost,Parts > Seatpost,"accessory, Benno, imported-2025-08-07, imported-ecom, Sattelstütze, Teile",true,Title,Default Title,,,,,,,,A1002,0.0,shopify,deny,manual,39.90,,true,true,'810076250151,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/benno-boost-qr-seat-collar-boost-generation-4.webp?v=1754584105,1,Benno Quick Release Seat Clamp Y20/Y21,false,Benno Quick Release Seat Clamp Y20/Y21,,,,,,new,FALSE,Benno,,,,,,,,,,g,,24.74,active
front-light-fanale-anteriore-pro-e-60-cmpt-bes2,Front light fanale anteriore PRO-E 60 CMPT (BES2),"<p>The ACID E-Bike Front Light PRO-E 60 CMPT makes you highly visible to other road users, while its 60 lux of illumination lights up the path ahead effectively and reliably. A 140 cm power cable with BOSCH drive unit connector fits to your e-bike virtually in seconds. It also comes with the Fork Bracket Universal HPP and a reflector that complies with German road traffic regulations (StVZO).</p>",ACID,Accessories > Lights,Accessories > Lights,"ACID, imported-2025-08-07, imported-ecom, lamp, Lichte, light, safety, visibility, Zubehör",true,Title,Default Title,,,,,,,,'93446,95.0,shopify,deny,manual,44.90,,true,true,'4054571187826,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/download-1_8bd8e2bd-3eb7-4b88-aa56-20131ea5d7c3.png?v=1754584105,1,Front light fanale anteriore PRO-E 60 CMPT (BES2),false,Copy of AAA ACID - Front light fanale anteriore PRO-E 110 (BES3),"The ACID E-Bike Front Light PRO-E 60 CMPT makes you highly visible to other road users, while its 60 lux of illumination lights up the path ahead effectively an",,,,93446,new,FALSE,ACID,,,,,,,,,,g,,13.15,active
xpedo-clipless-m-force-3-916-fronteretro-xmf3cc,"Xpedo Clipless M-FORCE 3, 9/16"", fronte/retro, XMF3CC",,Xpedo,Parts > Pedals,Parts > Pedals,"accessory, imported-2025-08-07, imported-ecom, Pedale, Teile, Xpedo",true,Title,Default Title,,,,,,,,'2184000000,0.0,shopify,deny,manual,99.00,,true,true,'768661115616,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/e8bf035878a1c107b58caf3e9b31fcc3.jpg?v=1754584104,1,"Xpedo Clipless M-FORCE 3, 9/16"", fronte/retro, XMF3CC",false,"Xpedo Clipless M-FORCE 3, 9/16"", fronte/retro, XMF3CC",,,,,2184000000,new,FALSE,Xpedo,,,,,,,,,,g,,65.90,active
movimento-centrale-deore-xt-bb-mt800,Movimento centrale Deore XT BB-MT800,,SHIMANO,Parts,Parts,"accessory, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,IBBMT800B,0.0,shopify,deny,manual,33.90,,true,true,'689228919952,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/62-63831-001.jpg?v=1754584102,1,Movimento centrale Deore XT BB-MT800,false,Movimento centrale Deore XT BB-MT800,,,,,2092887810,new,FALSE,SHIMANO,,,,,,,,,,g,,17.54,active
kojak-16x1-14,Kojak 16x1 1/4,,SCHWALBE,Parts > Wheels,Parts > Wheels,"accessory, imported-2025-08-07, imported-ecom, Räder, SCHWALBE, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,47.90,,true,true,'4026495853712,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/kojak.jpg?v=1754584102,1,Kojak 16x1 1/4,false,Kojak 16x1 1/4,,,,,,new,FALSE,SCHWALBE,,,,,,,,,,g,,17.49,active
movimento-centrale,Movimento centrale,,SHIMANO,Parts > Wheels,Parts > Wheels,"accessory, imported-2025-08-07, imported-ecom, Räder, SHIMANO, Teile",true,Title,Default Title,,,,,,,,EBBMT501B,0.0,shopify,deny,manual,19.90,,true,true,'192790304182,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/62-83670.jpg?v=1754584100,1,Movimento centrale,false,Movimento centrale,,,,,62.83670,new,FALSE,SHIMANO,,,,,,,,,,g,,12.50,active
scorpion-enduro-r-hardwall-29-x-240,Scorpion Enduro R HardWall 29 x 2.40,,Pirelli,Parts > Wheels,Parts > Wheels,"accessory, imported-2025-08-07, imported-ecom, Pirelli, Räder, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,52.00,,true,true,'8019227394580,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/pirelli-scorpion-enduro-r-29x240-hardwall-black-ma.jpg?v=1754584099,1,Scorpion Enduro R HardWall 29 x 2.40,false,Scorpion Enduro R HardWall 29 x 2.40,,,,,,new,FALSE,Pirelli,,,,,,,,,,g,,44.00,active
mountain-hardwear-pantalone-cederberg,Mountain Hardwear - Pantalone Cederberg,,Mountain Hardwear,Accessories > Clothing > Hosen,Accessories > Clothing > Hosen,"apparel, Bekleidung, clothing, gear, imported-2025-08-07, imported-ecom, Mountain Hardwear, Zubehör",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,49.00,99.00,true,true,'888663339541,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/mountain-hardwear-m-cederberg-pull-on-pant-zinc-49.jpg?v=1754584097,1,Mountain Hardwear - Pantalone Cederberg,false,Mountain Hardwear - Pantalone Cederberg,,,,,,new,FALSE,Mountain Hardwear,,,,,,,,,,g,,35.00,active
camera-daria-700x2832-rv40,Camera d'aria 700x28/32 RV40,,Price,Parts > Wheels,Parts > Wheels,"accessory, imported-2025-08-07, imported-ecom, Price, Räder, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,10.00,,true,true,'675696144255,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/49713213-0.jpg?v=1754584095,1,Camera d'aria 700x28/32 RV40,false,Camera d'aria 700x28/32 RV40,,,,,,new,FALSE,Price,,,,,,,,,,g,,4.10,active
wtb-copertoni-ranger,WTB - Copertoni Ranger,,WTB,Parts > Wheels,Parts > Wheels,"accessory, imported-2025-08-07, imported-ecom, Räder, Teile, WTB",true,Title,Default Title,,,,,,,,W010-0879,0.0,shopify,deny,manual,65.00,,true,true,'714401108790,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/h1204l.jpg?v=1754584094,1,WTB - Copertoni Ranger,false,WTB - Copertoni Ranger,,,,,H1204L,new,FALSE,WTB,,,,,,,,,,g,,39.20,active
mtb-sunstar-schwimmende-bremsscheibe-epta-stage-0-180-6-schrauben,"MTB Sunstar schwimmende Bremsscheibe EPTA STAGE 0, 180, 6 Schrauben",,Braking,Parts > Brakes,Parts > Brakes,"accessory, Braking, Bremsen, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,EPR2002,0.0,shopify,deny,manual,115.00,,true,true,'8059307531580,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/epta-stage-0.jpg?v=1754584093,1,"MTB Sunstar schwimmende Bremsscheibe EPTA STAGE 0, 180, 6 Schrauben",false,"Disco Bremse MTB Sunstar flottante EPTA STAGE 0, 220, 6 viti",,,,,,new,FALSE,Braking,,,,,,,,,,g,,48.50,active
disco-slx-180mm-center-lock-box-sm-rt70,Disco SLX 180mm Center-Lock box  SM-RT70,,SHIMANO,Parts > Brakes,Parts > Brakes,"accessory, Bremsen, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,ISMRT70ME,0.0,shopify,deny,manual,45.20,,true,true,'4550170504816,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/73-66390_0c17eb52-20b6-4131-b9ae-c983c7d739de.jpg?v=1754584091,1,Disco SLX 180mm Center-Lock box  SM-RT70,false,Disco SLX 180mm Center-Lock box  SM-RT70,,,,,73.66390,new,FALSE,SHIMANO,,,,,,,,,,g,,28.50,active
disco-slx-160-mm-center-lock-box-sm-rt70,Disco SLX  160 mm Center-Lock box SM-RT70,,SHIMANO,Parts > Brakes,Parts > Brakes,"accessory, Bremsen, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,73.66389,0.0,shopify,deny,manual,38.70,,true,true,'4550170504809,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/73-66390.jpg?v=1754584091,1,Disco SLX  160 mm Center-Lock box SM-RT70,false,Disco SLX  160 mm Center-Lock box SM-RT70,,,,,,new,FALSE,SHIMANO,,,,,,,,,,g,,24.00,active
uni-front-basket-white,Uni Front Basket - White,,KLICK FIX,Accessories > Baskets,Accessories > Baskets,"accessory, basket, carrier, imported-2025-08-07, imported-ecom, KLICK FIX, Körbe, storage, Zubehör",true,Title,Default Title,,,,,,,,'715319,0.0,shopify,deny,manual,24.00,37.90,true,true,'4018861001476,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/0faeed338ad3ebf641c1704b648a46c82eea0df8-715319-29.jpg?v=1754584089,1,Uni Front Basket - White,false,Uni Front Basket - White,,,,,,new,FALSE,KLICK FIX,,,,,,,,,,g,,20.65,active
rear-light-tour-usb-luce-posteriore,"Rear Light TOUR USB, luce posteriore","<p>Stay safe day or night with the RFR Rear Light TOUR USB. Featuring a 2-stage battery indicator, it's quick and easy to attach via the included flexible silicone mounting strap – no tools needed! The rear light is splashproof making it ideal for use in damp weather and of course it complies with German road traffic regulations (StVZO). Includes Micro-USB charging cable.</p>",RFR,Accessories > Lights,Accessories > Lights,"imported-2025-08-07, imported-ecom, lamp, Lichte, light, RFR, safety, visibility, Zubehör",true,Title,Default Title,,,,,,,,'14302,20.0,shopify,deny,manual,15.90,,true,true,'4054571161758,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/download_2d44522d-c293-4b71-9a9a-134fbbdee2ca.png?v=1754584089,1,"Rear Light TOUR USB, luce posteriore",false,"Rear Light TOUR USB, luce posteriore","Stay safe day or night with the RFR Rear Light TOUR USB. Featuring a 2-stage battery indicator, it's quick and easy to attach via the included flexible silicone",,,,14302,new,FALSE,RFR,,,,,,,,,,g,,4.90,active
smart-sam-plus-28x175,Smart Sam Plus 28x1.75,,SCHWALBE,Parts > Wheels,Parts > Wheels,"accessory, imported-2025-08-07, imported-ecom, Räder, SCHWALBE, Teile",true,Title,Default Title,,,,,,,,'1402880425,0.0,shopify,deny,manual,37.90,,true,true,'4026495871914,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/05bbc6281640a5a1cb2ab2673fe4d928.jpg?v=1754584088,1,Smart Sam Plus 28x1.75,false,Smart Sam Plus 28x1.75,,,,,1402880425,new,FALSE,SCHWALBE,,,,,,,,,,g,,21.33,active
smart-sam-28x175,Smart Sam 28x1.75,,SCHWALBE,Parts > Wheels,Parts > Wheels,"accessory, imported-2025-08-07, imported-ecom, Räder, SCHWALBE, Teile",true,Title,Default Title,,,,,,,,11101136.02,0.0,shopify,deny,manual,26.00,,true,true,'4026495871952,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/6c53798d64d283e9f59cad6933eb35c5-1.jpg?v=1754584087,1,Smart Sam 28x1.75,false,Smart Sam 28x1.75,,,,,1402880424,new,FALSE,SCHWALBE,,,,,,,,,,g,,15.84,active
ultra-mips-ml-jet-white,Ultra MIPS - M/L - Jet White,,Lumos,Accessories > Helmets > Urban,Accessories > Helmets > Urban,"Helme, helmet, imported-2025-08-07, imported-ecom, Lumos, protection, safety, Zubehör",true,Title,Default Title,,,,,,,,LU-ULTRAMIPS-WHT-ML,0.0,shopify,deny,manual,169.90,,true,true,'810059470132,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/bw-lu-ultramips-wht-ml-4-1.jpg?v=1754584085,1,Ultra MIPS - M/L - Jet White,false,Ultra MIPS - M/L - Jet White,,,,,LU-ULTRAMIPS-WHT-ML,new,FALSE,Lumos,,,,,,,,,,g,,96.84,active
rekon-wt-tr-exo-60tpi-3c-terra-29x240,Rekon WT TR EXO+ 60TPI 3C Terra 29x2.40,,Maxxis,Parts > Wheels,Parts > Wheels,"accessory, imported-2025-08-07, imported-ecom, Maxxis, Räder, Teile",true,Title,Default Title,,,,,,,,70.027.600,0.0,shopify,deny,manual,84.90,,true,true,'4717784039312,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/maxxis-reifen-rekon-29-x-240-wt-3c-maxxterra-tr-ex.jpg?v=1754584085,1,Rekon WT TR EXO+ 60TPI 3C Terra 29x2.40,false,Rekon WT TR EXO+ 60TPI 3C Terra 29x2.40,,,,,,new,FALSE,Maxxis,,,,,,,,,,g,,50.94,active
travlr-front-pro-5-filink-dark-blue-n-black,"TRAVLR FRONT PRO 5 FILink, dark blue 'n' black","<p>Funktionale, wasserdichte Lenkertasche PRO 5 mit ACID FILink für eine schnelle und sichere Befestigung. Erfüllt dank Schultertragegurt auch nach Abstellung des Bikes seine Dienste. Durch das integrierte Sichtfenster mit Touchfunktion ist dein Smartphone leicht bedienbar. Die Reflektoren sorgen fortlaufend für eine gute Sichtbarkeit.</p>",ACID,Accessories > Bags,Accessories > Bags,"ACID, bag, imported-2025-08-07, imported-ecom, pannier, storage, Velotaschen, Zubehör",true,Title,Default Title,,,,,,,,'93134,1.0,shopify,deny,manual,64.90,129.90,true,true,'4054571237521,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/download-2_e14284f4-e996-4c58-9245-4544f2cacc61.jpg?v=1754584084,1,"TRAVLR FRONT PRO 5 FILink, dark blue 'n' black",false,"TRAVLR FRONT PRO 5 FILink, dark blue 'n' black","Funktionale, wasserdichte Lenkertasche PRO 5 mit ACID FILink für eine schnelle und sichere Befestigung. Erfüllt dank Schultertragegurt auch nach Abstellung des ",,,,93134,new,FALSE,ACID,,,,,,,,,,g,,45.80,active
comando-deore-xt-sl-t8000,Comando Deore XT SL-T8000,,SHIMANO,Parts > Gears and Transmission,Parts > Gears and Transmission,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,ISLT8000RAP,0.0,shopify,deny,manual,70.00,,true,true,'689228514188,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/70-66571.jpg?v=1754584083,1,Comando Deore XT SL-T8000,false,Comando Deore XT SL-T8000,,,,,70.66572,new,FALSE,SHIMANO,,,,,,,,,,g,,58.50,active
fasi-yellow,FASI - Yellow,,FASI,Accessories,Accessories,"accessory, FASI, imported-2025-08-07, imported-ecom, Zubehör",true,Title,Default Title,,,,,,,,'101050031,0.0,shopify,deny,manual,9.90,,true,true,'4025923000872,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/10-83400.jpg?v=1754584082,1,FASI - Yellow,false,FASI - Yellow,,,,,10.83400,new,FALSE,FASI,,,,,,,,,,g,,5.30,active
fasi-fasce-catarifrangenti-black,FASI - Fasce catarifrangenti - Black,,FASI,Accessories,Accessories,"accessory, FASI, imported-2025-08-07, imported-ecom, Zubehör",true,Title,Default Title,,,,,,,,'101050037,0.0,shopify,deny,manual,9.90,,true,true,'4025923001855,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/10-83401.jpg?v=1754584081,1,FASI - Fasce catarifrangenti - Black,false,FASI - Fasce catarifrangenti - Black,,,,,10.83401,new,FALSE,FASI,,,,,,,,,,g,,5.30,active
ge1-evo-sand-storm,GE1 EVO - Sand Storm,,Ergon,Parts > Grips,Parts > Grips,"accessory, Ergon, Griffe, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,'42411750,0.0,shopify,deny,manual,42.90,,true,true,'4260477069054,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/32-77446.jpg?v=1754584080,1,GE1 EVO - Sand Storm,false,GE1 EVO - Sand Storm,,,,,32.77446,new,FALSE,Ergon,,,,,,,,,,g,,22.50,active
pompa-per-sospensioni,Pompa per sospensioni,,PRO,Accessories > Pumps,Accessories > Pumps,"imported-2025-08-07, imported-ecom, inflation, PRO, pump, Pumpen, tool, Zubehör",true,Title,Default Title,,,,,,,,PRPU0050,0.0,shopify,deny,manual,44.90,,true,true,'022255445290,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/93-58984.jpg?v=1754584079,1,Pompa per sospensioni,false,Pompa per sospensioni,,,,,93.58984,new,FALSE,PRO,,,,,,,,,,g,,23.50,active
marathon-28x150-700x38c-40-622,Marathon 28x1.50 700x38C 40-622,"<p>high quality touring tire, robust sidewall, puncture resistant, durable</p>",SCHWALBE,Parts > Wheels,Parts > Wheels,"accessory, imported-2025-08-07, imported-ecom, Räder, SCHWALBE, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,22.00,,true,true,'4026495627931,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/24-56703-001.jpg?v=1754584078,1,Marathon 28x1.50 700x38C 40-622,false,Marathon 28x1.50 700x38C 40-622,"high quality touring tire, robust sidewall, puncture resistant, durable",,,,,new,FALSE,SCHWALBE,,,,,,,,,,g,,19.50,active
klick-fix-baggy-platte,Klick-Fix Baggy Platte,,KLICK FIX,Accessories > Baskets,Accessories > Baskets,"accessory, basket, carrier, imported-2025-08-07, imported-ecom, KLICK FIX, Körbe, storage, Zubehör",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,11.90,15.00,true,true,'2100000108360,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/klickfix-baggy-platte-adattatore-cestini.jpg?v=1754584077,1,Klick-Fix Baggy Platte,false,Baggy Platte,,,,,,new,FALSE,KLICK FIX,,,,,,,,,,g,,7.00,active
griffe-ergonomiche,Griffe ergonomiche,,PRO,Parts > Grips,Parts > Grips,"accessory, Griffe, imported-2025-08-07, imported-ecom, PRO, Teile",true,Title,Default Title,,,,,,,,PRGP0034,0.0,shopify,deny,manual,24.90,,true,true,'8717009332712,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/93-58948.jpg?v=1754584077,1,Griffe ergonomiche,false,Griffe ergonomiche,,,,,93.58948,new,FALSE,PRO,,,,,,,,,,g,,13.50,active
registro-cavo-freni,Registro Cavo Freni,,SHIMANO,Parts > Brakes,Parts > Brakes,"accessory, Bremsen, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,26.90,,true,true,'4524667718857,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/65-55278-001.jpg?v=1754584076,1,Registro Cavo Freni,false,Registro Cavo Freni,,,,,,new,FALSE,SHIMANO,,,,,,,,,,g,,16.50,active
patini-bremse-road-r55c-carbon,Patini Bremse Road R55C Carbon,,SHIMANO,Parts > Brakes,Parts > Brakes,"accessory, Bremsen, carbon-frame, imported-2025-08-07, imported-ecom, lightweight, racing, road, SHIMANO, Teile",true,Title,Default Title,,,,,,,,'1,0.0,shopify,deny,manual,27.90,,true,true,'4524667722212,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/73-56901-05.jpg?v=1754584075,1,Patini Bremse Road R55C Carbon,false,Patini Bremse Road R55C Carbon,,,,,,new,FALSE,SHIMANO,,,,,,,,,,g,,17.50,active
